#   Time in years,  Te_inf includes ephi
#   Temp and Lum are local values, i.e. no ephi
#
#
#        Time= 1.000E-10      Te_inf 6.490E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
   67   8.5100716E+003  5.4484117E+014  5.0033764E-001  1.2821183E+017    2.1343021E+009 -9.2671199E+001    1.4078801E+024  5.8638185E+021  4.4661302E+021  0.0000000E+000
   65   8.4245371E+003  5.5960768E+014  4.9483565E-001  1.2804109E+017    2.1579783E+009 -9.8157902E+001    1.5442225E+024  5.9939614E+021  4.6021170E+021  0.0000000E+000
   63   8.3372302E+003  5.7468017E+014  4.8928205E-001  1.2786157E+017    2.1824136E+009 -1.0405898E+002    1.6952367E+024  6.1229014E+021  4.7365862E+021  0.0000000E+000
   61   8.2480549E+003  5.9007523E+014  4.8367394E-001  1.2767790E+017    2.2076549E+009 -1.0994756E+002    1.8629917E+024  6.2512690E+021  4.8703182E+021  0.0000000E+000
   59   8.1569085E+003  6.0581056E+014  4.7800829E-001  1.2748303E+017    2.2337532E+009 -1.2421705E+002    2.0491446E+024  6.3764288E+021  4.9999790E+021  0.0000000E+000
   57   8.0636788E+003  6.2322062E+014  4.7191981E-001  1.2725911E+017    2.2624932E+009 -1.3606998E+002    2.2709817E+024  6.5120600E+021  5.1405899E+021  0.0000000E+000
   55   7.9682416E+003  6.4170808E+014  4.6558688E-001  1.2701225E+017    2.2931795E+009 -1.4532627E+002    2.5276559E+024  6.6487389E+021  5.2823330E+021  0.0000000E+000
   53   7.8704618E+003  6.6064933E+014  4.5918664E-001  1.2675400E+017    2.3250460E+009 -1.5550545E+002    2.8177839E+024  6.7833425E+021  5.4215788E+021  0.0000000E+000
   51   7.7701906E+003  6.8007320E+014  4.5271468E-001  1.2648455E+017    2.3581788E+009 -1.6604078E+002    3.1472818E+024  6.9176602E+021  5.5605172E+021  0.0000000E+000
   49   7.6672617E+003  7.0001191E+014  4.4616605E-001  1.2620193E+017    2.3926748E+009 -1.8219304E+002    3.5215793E+024  7.0467289E+021  5.6935339E+021  0.0000000E+000
   47   7.5614927E+003  7.2168738E+014  4.3935222E-001  1.2589566E+017    2.4296506E+009 -2.0799488E+002    3.9617083E+024  7.1830406E+021  5.8341872E+021  0.0000000E+000
   45   7.4526794E+003  7.4719818E+014  4.3196330E-001  1.2555410E+017    2.4710555E+009 -2.2516146E+002    4.5044246E+024  7.3377006E+021  5.9938109E+021  0.0000000E+000
   43   7.3405920E+003  7.7347657E+014  4.2448197E-001  1.2519370E+017    2.5144332E+009 -2.4402546E+002    5.1354656E+024  7.4877658E+021  6.1476427E+021  0.0000000E+000
   41   7.2249731E+003  8.0058293E+014  4.1690065E-001  1.2481224E+017    2.5599625E+009 -2.6486782E+002    5.8736233E+024  7.6350354E+021  6.2991846E+021  0.0000000E+000
   39   7.1055297E+003  8.2858591E+014  4.0921072E-001  1.2440962E+017    2.6078484E+009 -2.9498850E+002    6.7421284E+024  7.7805841E+021  6.4493270E+021  0.0000000E+000
   37   6.9819305E+003  8.6032520E+014  4.0113545E-001  1.2397030E+017    2.6600898E+009 -3.3759328E+002    7.8024081E+024  7.9376869E+021  6.6104723E+021  0.0000000E+000
   35   6.8537926E+003  8.9886905E+014  3.9239824E-001  1.2348384E+017    2.7190116E+009 -3.7273500E+002    9.1472093E+024  8.1192148E+021  6.7964464E+021  0.0000000E+000
   33   6.7206754E+003  9.3891066E+014  3.8352300E-001  1.2296358E+017    2.7815760E+009 -4.1255989E+002    1.0779313E+025  8.2968124E+021  6.9784361E+021  0.0000000E+000
   31   6.5820652E+003  9.8060458E+014  3.7449479E-001  1.2240766E+017    2.8482163E+009 -4.7765049E+002    1.2777841E+025  8.4710597E+021  7.1569525E+021  0.0000000E+000
   29   6.4373570E+003  1.0250086E+015  3.6524095E-001  1.2180171E+017    2.9198670E+009 -2.1734969E+006    1.5259638E+025  8.6461345E+021  7.3363499E+021  0.0000000E+000
   27   6.2858334E+003  1.0855621E+015  3.5493544E-001  1.2111647E+017    6.9593796E+008 -1.1876695E+004    8.6277716E+019  9.8233627E+021  8.5186397E+021  1.0864820E+026
   25   6.1266292E+003  1.1491850E+015  3.4442065E-001  1.2036911E+017    7.0438499E+008 -1.1858997E+004    9.2057148E+019  1.0093995E+022  8.7926392E+021  1.1527559E+026
   23   5.9586914E+003  1.2162980E+015  3.3366646E-001  1.1955204E+017    7.1334880E+008 -1.2079441E+004    9.8491583E+019  1.0363264E+022  9.0654596E+021  1.2262846E+026
   21   5.7807123E+003  1.3008125E+015  3.2211007E-001  1.1862448E+017    7.2379482E+008 -1.2303719E+004    1.0603238E+020  1.0682661E+022  9.3885883E+021  1.3143157E+026
   19   5.5910425E+003  1.4032484E+015  3.0976795E-001  1.1756706E+017    7.3579796E+008 -1.2356573E+004    1.1487410E+020  1.1044420E+022  9.7552590E+021  1.4192401E+026
   17   5.3875488E+003  1.5131502E+015  2.9705166E-001  1.1638062E+017    7.4865605E+008 -1.2438315E+004    1.2493122E+020  1.1404988E+022  1.0119250E+022  1.5383259E+026
   15   5.1673990E+003  1.6623954E+015  2.8316875E-001  1.1499200E+017    7.6441244E+008 -1.2556558E+004    1.3716785E+020  1.1861127E+022  1.0580427E+022  1.6890259E+026
   13   4.9266993E+003  1.8386374E+015  2.6844055E-001  1.1336847E+017    7.8236375E+008 -1.2480493E+004    1.5186251E+020  1.2353502E+022  1.1077321E+022  1.8719897E+026
   11   4.6598561E+003  2.0694983E+015  2.5252702E-001  1.1142824E+017    8.0408232E+008 -1.2432206E+004    1.7002747E+020  1.2942743E+022  1.1672032E+022  2.1063573E+026
    9   4.3583534E+003  2.3656230E+015  2.3523473E-001  1.0905079E+017    8.3033552E+008 -1.2002269E+004    1.9317680E+020  1.3624819E+022  1.2359826E+022  2.4128815E+026
    7   4.0081222E+003  2.8021127E+015  2.1601249E-001  1.0605492E+017    8.6473833E+008 -1.1467096E+004    2.2384247E+020  1.4513876E+022  1.3256028E+022  2.8456627E+026
    5   3.5828745E+003  3.4445508E+015  1.9442712E-001  1.0210921E+017    9.1048197E+008 -1.0362361E+004    2.6689277E+020  1.5645170E+022  1.4395355E+022  3.4887843E+026
    3   3.0219134E+003  4.5182510E+015  1.6912840E-001  9.6465450E+016    9.7739371E+008 -7.8546708E+003    3.3430544E+020  1.7219521E+022  1.5980584E+022  4.5779261E+026
    1   2.0952777E+003  6.9406388E+015  1.3651987E-001  8.3595236E+016    1.0990924E+009  0.0000000E+000    4.6684174E+020  1.9945147E+022  1.8721854E+022  7.0377378E+026
#
#        Time= 3.981E-05      Te_inf 6.475E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  363   1.0346238E+004  1.0000000E+010  6.0736422E-001  2.3131092E+015    4.9402531E+009  2.5754238E+003    0.0000000E+000  1.7137076E+018  0.0000000E+000  0.0000000E+000
  361   1.0345179E+004  1.0798819E+010  6.0731103E-001  2.3128995E+015    5.0123472E+009  1.4530809E+003    0.0000000E+000  1.7969645E+018  0.0000000E+000  0.0000000E+000
  359   1.0344120E+004  1.1661449E+010  6.0725785E-001  2.3126200E+015    5.0514181E+009  1.2925554E+003    0.0000000E+000  1.8794499E+018  0.0000000E+000  0.0000000E+000
  357   1.0343061E+004  1.2592987E+010  6.0720467E-001  2.3123406E+015    5.0847400E+009  1.3523432E+003    0.0000000E+000  1.9633069E+018  0.0000000E+000  0.0000000E+000
  355   1.0341998E+004  1.3598938E+010  6.0715126E-001  2.3380676E+015    5.1182864E+009  1.3857384E+003    0.0000000E+000  2.0480620E+018  0.0000000E+000  0.0000000E+000
  353   1.0340924E+004  1.4685247E+010  6.0709721E-001  2.3452094E+015    5.1516042E+009  1.4444463E+003    0.0000000E+000  2.1359109E+018  0.0000000E+000  0.0000000E+000
  351   1.0339850E+004  1.5858332E+010  6.0704317E-001  2.3449220E+015    5.1849304E+009  1.5078553E+003    0.0000000E+000  2.2257501E+018  0.0000000E+000  0.0000000E+000
  349   1.0338776E+004  1.7125125E+010  6.0698914E-001  2.3446346E+015    5.2183427E+009  1.5701158E+003    0.0000000E+000  2.3171661E+018  0.0000000E+000  0.0000000E+000
  347   1.0337702E+004  1.8493112E+010  6.0693511E-001  2.3443473E+015    5.2517822E+009  1.6366860E+003    0.0000000E+000  2.4108781E+018  0.0000000E+000  0.0000000E+000
  345   1.0336628E+004  1.9970376E+010  6.0688108E-001  2.3830099E+015    5.2853070E+009  1.7301691E+003    0.0000000E+000  2.5065033E+018  0.0000000E+000  0.0000000E+000
  343   1.0335463E+004  2.1565647E+010  6.0682241E-001  2.6610237E+015    5.3223184E+009  1.7841042E+003    0.0000000E+000  2.6038961E+018  0.0000000E+000  0.0000000E+000
  341   1.0334244E+004  2.3288352E+010  6.0676093E-001  2.6606536E+015    5.3607736E+009  1.8524899E+003    0.0000000E+000  2.7046862E+018  0.0000000E+000  0.0000000E+000
  339   1.0333024E+004  2.5148669E+010  6.0669945E-001  2.6602836E+015    5.3992416E+009  1.9222331E+003    0.0000000E+000  2.8074818E+018  0.0000000E+000  0.0000000E+000
  337   1.0331805E+004  2.7157591E+010  6.0663798E-001  2.6599137E+015    5.4377234E+009  1.9922499E+003    0.0000000E+000  2.9122575E+018  0.0000000E+000  0.0000000E+000
  335   1.0330585E+004  2.9326990E+010  6.0657652E-001  2.6595438E+015    5.4761968E+009  2.0645107E+003    0.0000000E+000  3.0189820E+018  0.0000000E+000  0.0000000E+000
  333   1.0329349E+004  3.1669685E+010  6.0651421E-001  2.8712244E+015    5.5152085E+009  2.1548312E+003    0.0000000E+000  3.1278554E+018  0.0000000E+000  0.0000000E+000
  331   1.0327968E+004  3.4199519E+010  6.0644445E-001  3.0110580E+015    5.5591215E+009  2.2311971E+003    0.0000000E+000  3.2406919E+018  0.0000000E+000  0.0000000E+000
  329   1.0326587E+004  3.6931440E+010  6.0637469E-001  3.0105840E+015    5.6030366E+009  2.3125993E+003    0.0000000E+000  3.3557118E+018  0.0000000E+000  0.0000000E+000
  327   1.0325206E+004  3.9881593E+010  6.0630493E-001  3.0101102E+015    5.6470186E+009  2.5271001E+003    0.0000000E+000  3.4729512E+018  0.0000000E+000  0.0000000E+000
  325   1.0323825E+004  4.3067409E+010  6.0623519E-001  3.0096364E+015    5.6934519E+009  2.4721649E+003    0.0000000E+000  3.5909732E+018  0.0000000E+000  0.0000000E+000
  323   1.0322444E+004  4.6507714E+010  6.0616546E-001  3.0768959E+015    5.7374429E+009  2.5569847E+003    0.0000000E+000  3.7125148E+018  0.0000000E+000  0.0000000E+000
  321   1.0320952E+004  5.0222838E+010  6.0609000E-001  3.3546114E+015    5.7850189E+009  2.6434051E+003    0.0000000E+000  3.8381017E+018  0.0000000E+000  0.0000000E+000
  319   1.0319412E+004  5.4234732E+010  6.0601206E-001  3.3540229E+015    5.8341262E+009  2.7179892E+003    0.0000000E+000  3.9668983E+018  0.0000000E+000  0.0000000E+000
  317   1.0317872E+004  5.8567103E+010  6.0593412E-001  3.3534346E+015    5.8830114E+009  2.7890613E+003    0.0000000E+000  4.0980171E+018  0.0000000E+000  0.0000000E+000
  315   1.0316332E+004  6.3245553E+010  6.0585619E-001  3.3528465E+015    5.9316017E+009  2.8568947E+003    0.0000000E+000  4.2314104E+018  0.0000000E+000  0.0000000E+000
  313   1.0314793E+004  6.8297726E+010  6.0577828E-001  3.3522586E+015    5.9798365E+009  2.9326284E+003    0.0000000E+000  4.3670438E+018  0.0000000E+000  0.0000000E+000
  311   1.0313211E+004  7.3753476E+010  6.0569820E-001  3.6050298E+015    6.0291510E+009  3.0515575E+003    0.0000000E+000  4.5058646E+018  0.0000000E+000  0.0000000E+000
  309   1.0311521E+004  7.9645042E+010  6.0561243E-001  3.6772942E+015    6.0822639E+009  4.1715814E+003    0.0000000E+000  4.6499575E+018  0.0000000E+000  0.0000000E+000
  307   1.0309831E+004  8.6007237E+010  6.0552668E-001  3.6765868E+015    6.1375183E+009  4.8156904E+003    0.0000000E+000  7.3026435E+018  0.0000000E+000  0.0000000E+000
  305   1.0308142E+004  9.2877656E+010  6.0544094E-001  3.6758797E+015    6.1891810E+009  4.8487704E+003    0.0000000E+000  7.6185725E+018  0.0000000E+000  0.0000000E+000
  303   1.0306452E+004  1.0029690E+011  6.0535522E-001  3.6751728E+015    6.2400053E+009  5.1021816E+003    0.0000000E+000  7.2766867E+018  0.0000000E+000  0.0000000E+000
  301   1.0304762E+004  1.0830880E+011  6.0526950E-001  3.7224776E+015    6.2935427E+009  4.8458049E+003    0.0000000E+000  7.5960907E+018  0.0000000E+000  0.0000000E+000
  299   1.0303015E+004  1.1696071E+011  6.0518068E-001  3.8235858E+015    6.3453208E+009  4.9465153E+003    0.0000000E+000  7.9326658E+018  0.0000000E+000  0.0000000E+000
  297   1.0301257E+004  1.2630375E+011  6.0509119E-001  3.8228208E+015    6.3963526E+009  5.0491766E+003    0.0000000E+000  8.2828020E+018  0.0000000E+000  0.0000000E+000
  295   1.0299498E+004  1.3639313E+011  6.0500171E-001  3.8220560E+015    6.4463063E+009  5.6115360E+003    0.0000000E+000  8.6469819E+018  0.0000000E+000  0.0000000E+000
  293   1.0297739E+004  1.4728847E+011  6.0491225E-001  3.8212915E+015    6.4994082E+009  5.2217679E+003    0.0000000E+000  9.0220295E+018  0.0000000E+000  0.0000000E+000
  291   1.0295980E+004  1.5905415E+011  6.0482279E-001  3.8205272E+015    6.5469860E+009  5.2995672E+003    0.0000000E+000  9.4158034E+018  0.0000000E+000  0.0000000E+000
  289   1.0294179E+004  1.7175969E+011  6.0473112E-001  4.2326903E+015    6.5944834E+009  5.6123460E+003    0.0000000E+000  9.8260530E+018  0.0000000E+000  0.0000000E+000
  287   1.0292125E+004  1.8548017E+011  6.0462633E-001  4.4582308E+015    6.6493660E+009  5.6452718E+003    0.0000000E+000  1.0257929E+019  0.0000000E+000  0.0000000E+000
  285   1.0290072E+004  2.0029668E+011  6.0452156E-001  4.4571903E+015    6.7023616E+009  6.4030601E+003    0.0000000E+000  1.0707105E+019  0.0000000E+000  0.0000000E+000
  283   1.0288019E+004  2.1629675E+011  6.0441681E-001  4.4561502E+015    6.7597666E+009  5.6670866E+003    0.0000000E+000  1.1171231E+019  0.0000000E+000  0.0000000E+000
  281   1.0285966E+004  2.3357494E+011  6.0431207E-001  4.4551105E+015    6.8088780E+009  5.5985201E+003    0.0000000E+000  1.1657790E+019  0.0000000E+000  0.0000000E+000
  279   1.0283912E+004  2.5223334E+011  6.0420736E-001  4.4060780E+015    6.8555422E+009  6.4303155E+003    0.0000000E+000  1.2164105E+019  0.0000000E+000  0.0000000E+000
  277   1.0281925E+004  2.7238221E+011  6.0410570E-001  4.2635361E+015    6.9049961E+009  5.2149843E+003    0.0000000E+000  1.2686355E+019  0.0000000E+000  0.0000000E+000
  275   1.0279959E+004  2.9414061E+011  6.0400504E-001  4.2625839E+015    6.9437263E+009  4.9039819E+003    0.0000000E+000  1.3232633E+019  0.0000000E+000  0.0000000E+000
  273   1.0277993E+004  3.1763711E+011  6.0390441E-001  4.2616322E+015    6.9790207E+009 -1.6440009E+003    0.0000000E+000  1.3800739E+019  0.0000000E+000  0.0000000E+000
  271   1.0276027E+004  3.4301056E+011  6.0380379E-001  4.2606808E+015    6.9885017E+009  5.3673186E+003    0.0000000E+000  1.4353534E+019  0.0000000E+000  0.0000000E+000
  269   1.0274062E+004  3.7041089E+011  6.0370318E-001  4.2597298E+015    7.0236347E+009  7.0398462E+004    0.0000000E+000  1.4976085E+019  0.0000000E+000  0.0000000E+000
  267   1.0272096E+004  4.0000000E+011  6.0360260E-001  3.3854939E+015    7.4454634E+009 -1.0778851E+004    0.0000000E+000  1.6026343E+019  0.0000000E+000  0.0000000E+000
  265   1.0271122E+004  4.3193633E+011  6.0355264E-001  1.7087697E+015    7.4131078E+009 -1.0508659E+004    0.0000000E+000  1.3913835E+019  0.0000000E+000  0.0000000E+000
  263   1.0270333E+004  4.6642248E+011  6.0351214E-001  1.7086166E+015    7.3856376E+009 -1.0794207E+004    0.0000000E+000  1.3956922E+019  0.0000000E+000  0.0000000E+000
  261   1.0269544E+004  5.0366204E+011  6.0347164E-001  1.7084635E+015    7.3575048E+009 -1.1044957E+004    0.0000000E+000  1.4007861E+019  0.0000000E+000  0.0000000E+000
  259   1.0268755E+004  5.4387484E+011  6.0343115E-001  1.7083104E+015    7.3288206E+009 -1.1666003E+004    0.0000000E+000  1.4068114E+019  0.0000000E+000  0.0000000E+000
  257   1.0267966E+004  5.8729825E+011  6.0339066E-001  1.7081573E+015    7.2986623E+009 -1.1777874E+004    0.0000000E+000  1.4152393E+019  0.0000000E+000  0.0000000E+000
  255   1.0267177E+004  6.3418863E+011  6.0335018E-001  1.7080043E+015    7.2683928E+009 -1.1899192E+004    0.0000000E+000  1.4244902E+019  0.0000000E+000  0.0000000E+000
  253   1.0266388E+004  6.8482278E+011  6.0330969E-001  1.7078513E+015    7.2380071E+009 -1.2033750E+004    0.0000000E+000  1.4346053E+019  0.0000000E+000  0.0000000E+000
  251   1.0265600E+004  7.3949959E+011  6.0326921E-001  1.7076983E+015    7.2074917E+009 -1.2159725E+004    0.0000000E+000  1.4456355E+019  0.0000000E+000  0.0000000E+000
  249   1.0264811E+004  7.9854185E+011  6.0322874E-001  1.7075454E+015    7.1768891E+009 -1.2291290E+004    0.0000000E+000  1.4575563E+019  0.0000000E+000  0.0000000E+000
  247   1.0264022E+004  8.6229809E+011  6.0318826E-001  1.7073925E+015    7.1462056E+009 -1.2406243E+004    0.0000000E+000  1.4703956E+019  0.0000000E+000  0.0000000E+000
  245   1.0263173E+004  9.3114469E+011  6.0314467E-001  2.0118805E+015    7.1131265E+009 -1.2562313E+004    0.0000000E+000  1.4839978E+019  0.0000000E+000  0.0000000E+000
  243   1.0262222E+004  1.0054880E+012  6.0309575E-001  2.0572017E+015    7.0759933E+009 -1.2718836E+004    0.0000000E+000  1.4982514E+019  0.0000000E+000  0.0000000E+000
  241   1.0261272E+004  1.0857670E+012  6.0304685E-001  2.0569794E+015    7.0387489E+009 -1.2881774E+004    0.0000000E+000  1.5134944E+019  0.0000000E+000  0.0000000E+000
  239   1.0260321E+004  1.1724556E+012  6.0299794E-001  2.0567572E+015    7.0014015E+009 -1.3051435E+004    0.0000000E+000  1.5297780E+019  0.0000000E+000  0.0000000E+000
  237   1.0259370E+004  1.2660654E+012  6.0294905E-001  2.0565351E+015    6.9639596E+009 -1.3228299E+004    0.0000000E+000  1.5471473E+019  0.0000000E+000  0.0000000E+000
  235   1.0258420E+004  1.3671491E+012  6.0290015E-001  2.0563129E+015    6.9264312E+009 -1.3421330E+004    0.0000000E+000  1.5656521E+019  0.0000000E+000  0.0000000E+000
  233   1.0257469E+004  1.4763034E+012  6.0285126E-001  2.0560908E+015    6.8888001E+009 -1.3600751E+004    0.0000000E+000  1.5853434E+019  0.0000000E+000  0.0000000E+000
  231   1.0256518E+004  1.5941727E+012  6.0280237E-001  1.9988412E+015    6.8511351E+009 -1.3811806E+004    0.0000000E+000  1.6062661E+019  0.0000000E+000  0.0000000E+000
  229   1.0255658E+004  1.7214528E+012  6.0275808E-001  1.7774765E+015    6.8170158E+009 -1.4009358E+004    0.0000000E+000  1.6288414E+019  0.0000000E+000  0.0000000E+000
  227   1.0254836E+004  1.8588950E+012  6.0271571E-001  1.7773102E+015    6.7843672E+009 -1.4230565E+004    0.0000000E+000  1.6529647E+019  0.0000000E+000  0.0000000E+000
  225   1.0254014E+004  2.0073107E+012  6.0267334E-001  1.7771439E+015    6.7516864E+009 -1.4463501E+004    0.0000000E+000  1.6785795E+019  0.0000000E+000  0.0000000E+000
  223   1.0253192E+004  2.1675761E+012  6.0263097E-001  1.7769776E+015    6.7189770E+009 -1.4708881E+004    0.0000000E+000  1.7057754E+019  0.0000000E+000  0.0000000E+000
  221   1.0252370E+004  2.3406371E+012  6.0258861E-001  1.7768113E+015    6.6862429E+009 -1.4972903E+004    0.0000000E+000  1.7346507E+019  0.0000000E+000  0.0000000E+000
  219   1.0251548E+004  2.5275155E+012  6.0254625E-001  1.7766451E+015    6.6534763E+009 -1.7848824E+004    0.0000000E+000  1.7653119E+019  0.0000000E+000  0.0000000E+000
  217   1.0250726E+004  2.7293145E+012  6.0250389E-001  1.7764789E+015    6.6151860E+009 -1.5656296E+004    0.0000000E+000  1.8109206E+019  0.0000000E+000  0.0000000E+000
  215   1.0249904E+004  2.9472252E+012  6.0246154E-001  1.9183978E+015    6.5823783E+009 -1.5956023E+004    0.0000000E+000  1.8466354E+019  0.0000000E+000  0.0000000E+000
  213   1.0248935E+004  3.1825341E+012  6.0241149E-001  2.1290676E+015    6.5436916E+009 -1.6280171E+004    0.0000000E+000  1.8839622E+019  0.0000000E+000  0.0000000E+000
  211   1.0247950E+004  3.4366303E+012  6.0236062E-001  2.1288281E+015    6.5043779E+009 -1.6616600E+004    0.0000000E+000  1.9236125E+019  0.0000000E+000  0.0000000E+000
  209   1.0246964E+004  3.7110137E+012  6.0230975E-001  2.1285886E+015    6.4650802E+009 -1.6972935E+004    0.0000000E+000  1.9658394E+019  0.0000000E+000  0.0000000E+000
  207   1.0245979E+004  4.0073041E+012  6.0225889E-001  2.1283492E+015    6.4258041E+009 -1.7350836E+004    0.0000000E+000  2.0108478E+019  0.0000000E+000  0.0000000E+000
  205   1.0244993E+004  4.3272505E+012  6.0220803E-001  2.1281098E+015    6.3865552E+009 -1.7752065E+004    0.0000000E+000  2.0588647E+019  0.0000000E+000  0.0000000E+000
  203   1.0244008E+004  4.6727418E+012  6.0215717E-001  2.1278705E+015    6.3473393E+009 -1.8163536E+004    0.0000000E+000  2.1101419E+019  0.0000000E+000  0.0000000E+000
  201   1.0242957E+004  5.0458174E+012  6.0210289E-001  2.4420631E+015    6.3055430E+009 -1.8643622E+004    0.0000000E+000  2.1646306E+019  0.0000000E+000  0.0000000E+000
  199   1.0241811E+004  5.4486796E+012  6.0204361E-001  2.4737124E+015    6.2599941E+009 -1.9117317E+004    0.0000000E+000  2.2224659E+019  0.0000000E+000  0.0000000E+000
  197   1.0240666E+004  5.8837067E+012  6.0198434E-001  2.4733872E+015    6.2145090E+009 -1.9684742E+004    0.0000000E+000  2.2844582E+019  0.0000000E+000  0.0000000E+000
  195   1.0239520E+004  6.3534667E+012  6.0192508E-001  2.4730620E+015    6.1689581E+009 -2.0450707E+004    0.0000000E+000  2.3517430E+019  0.0000000E+000  0.0000000E+000
  193   1.0238374E+004  6.8607327E+012  6.0186583E-001  2.4727370E+015    6.1230257E+009 -2.1048647E+004    0.0000000E+000  2.4272571E+019  0.0000000E+000  0.0000000E+000
  191   1.0237228E+004  7.4084993E+012  6.0180657E-001  2.4724120E+015    6.0772333E+009 -2.1601100E+004    0.0000000E+000  2.5086332E+019  0.0000000E+000  0.0000000E+000
  189   1.0235901E+004  8.0000000E+012  6.0173785E-001  3.3162387E+015    6.0244332E+009 -2.2295548E+004    0.0000000E+000  2.5954207E+019  0.0000000E+000  0.0000000E+000
  187   1.0234335E+004  8.6387266E+012  6.0165668E-001  3.3771345E+015    5.9624560E+009 -2.2979937E+004    0.0000000E+000  2.6878740E+019  0.0000000E+000  0.0000000E+000
  185   1.0232770E+004  9.3284497E+012  6.0157553E-001  3.3765240E+015    5.9007891E+009 -2.3715361E+004    0.0000000E+000  2.7880886E+019  0.0000000E+000  0.0000000E+000
  183   1.0231204E+004  1.0073241E+013  6.0149438E-001  3.3759137E+015    5.8394532E+009 -2.4498464E+004    0.0000000E+000  2.8967454E+019  0.0000000E+000  0.0000000E+000
  181   1.0229639E+004  1.0877497E+013  6.0141324E-001  3.3753036E+015    5.7784884E+009 -2.5307278E+004    0.0000000E+000  3.0147695E+019  0.0000000E+000  0.0000000E+000
  179   1.0227926E+004  1.1745965E+013  6.0132438E-001  4.1323090E+015    5.7121944E+009 -2.6241727E+004    0.0000000E+000  3.1423994E+019  0.0000000E+000  0.0000000E+000
  177   1.0225951E+004  1.2683773E+013  6.0122179E-001  4.2544850E+015    5.6363084E+009 -2.7186650E+004    0.0000000E+000  3.2799958E+019  0.0000000E+000  0.0000000E+000
  175   1.0223977E+004  1.3696456E+013  6.0111922E-001  4.2535067E+015    5.5610164E+009 -2.8213265E+004    0.0000000E+000  3.4305667E+019  0.0000000E+000  0.0000000E+000
  173   1.0222003E+004  1.4789992E+013  6.0101667E-001  4.2525287E+015    5.4863430E+009 -2.9413552E+004    0.0000000E+000  3.5956234E+019  0.0000000E+000  0.0000000E+000
  171   1.0220029E+004  1.5970837E+013  6.0091414E-001  4.3245018E+015    5.4121362E+009 -3.0561097E+004    0.0000000E+000  3.7803591E+019  0.0000000E+000  0.0000000E+000
  169   1.0217793E+004  1.7245962E+013  6.0079779E-001  5.2281003E+015    5.3290097E+009 -3.1900300E+004    0.0000000E+000  3.9826845E+019  0.0000000E+000  0.0000000E+000
  167   1.0215365E+004  1.8622894E+013  6.0067123E-001  5.2266031E+015    5.2397094E+009 -3.3289070E+004    0.0000000E+000  4.2047302E+019  0.0000000E+000  0.0000000E+000
  165   1.0212937E+004  2.0109761E+013  6.0054470E-001  5.2251065E+015    5.1514933E+009 -3.4814614E+004    0.0000000E+000  4.4505099E+019  0.0000000E+000  0.0000000E+000
  163   1.0210508E+004  2.1715341E+013  6.0041820E-001  5.2236106E+015    5.0643833E+009 -3.6490671E+004    0.0000000E+000  4.7229859E+019  0.0000000E+000  0.0000000E+000
  161   1.0208080E+004  2.3449112E+013  6.0029172E-001  5.6421690E+015    4.9784033E+009 -3.2028885E+004    0.0000000E+000  5.0254902E+019  0.0000000E+000  0.0000000E+000
  159   1.0205212E+004  2.5321308E+013  6.0014180E-001  6.2689135E+015    4.8947885E+009 -3.9931330E+004    0.0000000E+000  5.3630316E+019  0.0000000E+000  0.0000000E+000
  157   1.0202296E+004  2.7342982E+013  5.9998932E-001  6.2667197E+015    4.7953666E+009 -4.3197072E+004    0.0000000E+000  5.7334670E+019  0.0000000E+000  0.0000000E+000
  155   1.0199380E+004  2.9526069E+013  5.9983688E-001  6.2645272E+015    4.6947836E+009 -4.5703844E+004    0.0000000E+000  6.1454105E+019  0.0000000E+000  0.0000000E+000
  153   1.0196464E+004  3.1883454E+013  5.9968448E-001  6.2623358E+015    4.5955519E+009 -4.7642366E+004    0.0000000E+000  6.6046649E+019  0.0000000E+000  0.0000000E+000
  151   1.0193403E+004  3.4429056E+013  5.9952433E-001  7.2493751E+015    4.4934304E+009 -4.9832729E+004    0.0000000E+000  6.9792010E+019  0.0000000E+000  0.0000000E+000
  149   1.0189855E+004  3.7177900E+013  5.9933802E-001  7.6137002E+015    4.3777813E+009 -5.2613450E+004    0.0000000E+000  7.5574309E+019  0.0000000E+000  0.0000000E+000
  147   1.0186306E+004  4.0146214E+013  5.9915176E-001  7.6103779E+015    4.2650975E+009 -5.5704179E+004    0.0000000E+000  8.2084559E+019  0.0000000E+000  0.0000000E+000
  145   1.0182758E+004  4.3351521E+013  5.9896556E-001  7.6070577E+015    4.1553250E+009 -5.9144105E+004    0.0000000E+000  8.9417451E+019  0.0000000E+000  0.0000000E+000
  143   1.0179210E+004  4.6812743E+013  5.9877942E-001  7.7678546E+015    4.0483912E+009 -6.2778858E+004    0.0000000E+000  9.7678325E+019  0.0000000E+000  0.0000000E+000
  141   1.0175222E+004  5.0550311E+013  5.9856944E-001  9.1543661E+015    3.9314890E+009 -6.6790165E+004    0.0000000E+000  1.0694179E+020  0.0000000E+000  0.0000000E+000
