#   Time in years,  Te_inf includes ephi
#   Temp and Lum are local values, i.e. no ephi
#
#
#        Time= 1.000E-10      Te_inf 6.688E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
   69   8.2802234E+003  4.9759421E+014  5.4399091E-001  1.1030788E+017    1.2284628E+009 -1.1060147E-001    1.6613889E+022  5.6440227E+021  4.2369585E+021  0.0000000E+000
   67   8.1994361E+003  5.1007270E+014  5.3920090E-001  1.1028076E+017    1.2393758E+009 -1.1592384E-001    1.7956442E+022  5.7700046E+021  4.3687199E+021  0.0000000E+000
   65   8.1170238E+003  5.2280219E+014  5.3435800E-001  1.1025428E+017    1.2506083E+009 -1.2643711E-001    1.9421835E+022  5.8970356E+021  4.5013965E+021  0.0000000E+000
   63   8.0329038E+003  5.3602031E+014  5.2925315E-001  1.1021580E+017    1.2626708E+009 -1.4043578E-001    2.1085850E+022  6.0251157E+021  4.6346978E+021  0.0000000E+000
   61   7.9469835E+003  5.4983570E+014  5.2380369E-001  1.1016709E+017    1.2758071E+009 -1.4798733E-001    2.3013132E+022  6.1554053E+021  4.7701959E+021  0.0000000E+000
   59   7.8591642E+003  5.6395645E+014  5.1829176E-001  1.1011384E+017    1.2893749E+009 -1.5531230E-001    2.5143035E+022  6.2857955E+021  4.9057948E+021  0.0000000E+000
   57   7.7693376E+003  5.7839996E+014  5.1271384E-001  1.1005874E+017    1.3034022E+009 -1.6382001E-001    2.7492991E+022  6.4132521E+021  5.0378488E+021  0.0000000E+000
   55   7.6773841E+003  5.9318546E+014  5.0706602E-001  1.1000159E+017    1.3179197E+009 -1.7201425E-001    3.0105119E+022  6.5418774E+021  5.1711121E+021  0.0000000E+000
   53   7.5831734E+003  6.0833389E+014  5.0134409E-001  1.0994072E+017    1.3329612E+009 -1.9658643E-001    3.3002371E+022  6.6677815E+021  5.3008758E+021  0.0000000E+000
   51   7.4865623E+003  6.2547418E+014  4.9506594E-001  1.0987267E+017    1.3498650E+009 -2.1456598E-001    3.6518015E+022  6.8069638E+021  5.4444736E+021  0.0000000E+000
   49   7.3873905E+003  6.4371469E+014  4.8851369E-001  1.0979807E+017    1.3679700E+009 -2.2784509E-001    4.0598959E+022  6.9489344E+021  5.5910618E+021  0.0000000E+000
   47   7.2854823E+003  6.6245851E+014  4.8187097E-001  1.0971987E+017    1.3868277E+009 -2.4259839E-001    4.5219070E+022  7.0885356E+021  5.7347286E+021  0.0000000E+000
   45   7.1806409E+003  6.8174181E+014  4.7513132E-001  1.0963706E+017    1.4064994E+009 -2.5783821E-001    5.0482279E+022  7.2285734E+021  5.8788768E+021  0.0000000E+000
   43   7.0726450E+003  7.0160533E+014  4.6828743E-001  1.0955014E+017    1.4270548E+009 -2.8505326E-001    5.6485476E+022  7.3646034E+021  6.0184945E+021  0.0000000E+000
   41   6.9612464E+003  7.2367651E+014  4.6104644E-001  1.0945750E+017    1.4494672E+009 -3.2847483E-001    6.3668517E+022  7.5109156E+021  6.1687671E+021  0.0000000E+000
   39   6.8461629E+003  7.4992721E+014  4.5307311E-001  1.0936087E+017    1.4749752E+009 -3.5470664E-001    7.2699151E+022  7.6788407E+021  6.3412634E+021  0.0000000E+000
   37   6.7270753E+003  7.7709125E+014  4.4496751E-001  1.0925764E+017    1.5018432E+009 -3.8350228E-001    8.3300348E+022  7.8431269E+021  6.5089927E+021  0.0000000E+000
   35   6.6036147E+003  8.0525279E+014  4.3671732E-001  1.0914706E+017    1.5302148E+009 -4.1533063E-001    9.5832252E+022  8.0043265E+021  6.6742422E+021  0.0000000E+000
   33   6.4753566E+003  8.3450864E+014  4.2830850E-001  1.0902801E+017    1.5602565E+009 -4.7819570E-001    1.1076064E+023  8.1647331E+021  6.8387034E+021  0.0000000E+000
   31   6.3418060E+003  8.7049500E+014  4.1907006E-001  1.0890304E+017    1.5946520E+009 -5.4860271E-001    1.3000701E+023  8.3535729E+021  7.0316314E+021  0.0000000E+000
   29   6.2023799E+003  9.1264765E+014  4.0910750E-001  1.0876880E+017    1.6334842E+009 -6.0780125E-001    1.5482706E+023  8.5627155E+021  7.2451041E+021  0.0000000E+000
   27   6.0563873E+003  9.5678556E+014  3.9892947E-001  1.0862240E+017    1.6751591E+009 -9.5597918E-001    1.8571710E+023  8.7682323E+021  7.4548817E+021  0.0000000E+000
   25   5.9029943E+003  1.0031608E+015  3.8850820E-001  1.0846212E+017    1.7200920E+009 -3.9078882E+005    2.2465683E+023  8.9709384E+021  7.6615569E+021  0.0000000E+000
   23   5.7411866E+003  1.0633075E+015  3.7690970E-001  1.0828176E+017    1.2411314E+009 -1.2945210E+004    1.1594470E+022  9.4617646E+021  8.1577191E+021  4.2725297E+027
   21   5.5697041E+003  1.1352685E+015  3.6435848E-001  1.0807923E+017    1.2650143E+009 -1.3166217E+004    1.2959585E+022  9.7600789E+021  8.4602203E+021  4.7004284E+027
   19   5.3869576E+003  1.2119562E+015  3.5144253E-001  1.0784968E+017    1.2904336E+009 -1.3865309E+004    1.4537285E+022  1.0056444E+022  8.7612441E+021  5.1890764E+027
   17   5.1908920E+003  1.3100161E+015  3.3724816E-001  1.0757350E+017    1.3200999E+009 -1.4792641E+004    1.6490369E+022  1.0410765E+022  9.1206470E+021  5.7970140E+027
   15   4.9787781E+003  1.4375450E+015  3.2144118E-001  1.0723472E+017    1.3554202E+009 -1.5093595E+004    1.8975370E+022  1.0833995E+022  9.5500396E+021  6.5755505E+027
   13   4.7468644E+003  1.5782995E+015  3.0495837E-001  1.0682105E+017    1.3941218E+009 -1.6427798E+004    2.2005018E+022  1.1262441E+022  9.9847802E+021  7.5145641E+027
   11   4.4897615E+003  1.8039816E+015  2.8534824E-001  1.0625020E+017    1.4458752E+009 -1.7102904E+004    2.6210001E+022  1.1883553E+022  1.0612996E+022  8.8680699E+027
    9   4.1992643E+003  2.0862067E+015  2.6410182E-001  1.0546940E+017    1.5071177E+009 -1.8249156E+004    3.1796251E+022  1.2571477E+022  1.1309037E+022  1.0676912E+028
    7   3.8618173E+003  2.5216701E+015  2.3923610E-001  1.0428194E+017    1.5896143E+009 -1.9416228E+004    4.0005385E+022  1.3494417E+022  1.2242001E+022  1.3439384E+028
    5   3.4520920E+003  3.2715992E+015  2.0943563E-001  1.0228662E+017    1.7095116E+009 -2.0690148E+004    5.3101665E+022  1.4818169E+022  1.3579044E+022  1.8145063E+028
    3   2.9116072E+003  4.8772411E+015  1.7172594E-001  9.8291742E+016    1.9125768E+009 -2.2286925E+004    7.7698702E+022  1.7001103E+022  1.5781441E+022  2.8096299E+028
    1   2.0187957E+003  1.0251600E+016  1.1843547E-001  8.0362569E+016    2.3878358E+009  0.0000000E+000    1.4884647E+023  2.1636164E+022  2.0451903E+022  6.3494882E+028
#
#        Time= 1.995E-06      Te_inf 6.687E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  363   1.0014951E+004  1.0000000E+010  6.3818975E-001  2.3360326E+015    4.9617547E+009  2.2517842E+003    0.0000000E+000  1.7162426E+018  0.0000000E+000  0.0000000E+000
  361   1.0013754E+004  1.0798819E+010  6.3813420E-001  2.3357603E+015    5.0341713E+009  1.1577681E+003    0.0000000E+000  1.7998286E+018  0.0000000E+000  0.0000000E+000
  359   1.0012558E+004  1.1661449E+010  6.3807866E-001  2.3353974E+015    5.0699664E+009  1.2059952E+003    0.0000000E+000  1.8822002E+018  0.0000000E+000  0.0000000E+000
  357   1.0011361E+004  1.2592987E+010  6.3802313E-001  2.3350345E+015    5.1056520E+009  1.2693575E+003    0.0000000E+000  1.9667462E+018  0.0000000E+000  0.0000000E+000
  355   1.0010164E+004  1.3598938E+010  6.3796760E-001  2.3346717E+015    5.1416344E+009  1.3315513E+003    0.0000000E+000  2.0523354E+018  0.0000000E+000  0.0000000E+000
  353   1.0008968E+004  1.4685247E+010  6.3791207E-001  2.3548333E+015    5.1778216E+009  1.3976995E+003    0.0000000E+000  2.1412301E+018  0.0000000E+000  0.0000000E+000
  351   1.0007724E+004  1.5858332E+010  6.3785431E-001  2.4741502E+015    5.2156835E+009  1.4675202E+003    0.0000000E+000  2.2325861E+018  0.0000000E+000  0.0000000E+000
  349   1.0006456E+004  1.7125125E+010  6.3779531E-001  2.4737427E+015    5.2546057E+009  1.5391221E+003    0.0000000E+000  2.3259456E+018  0.0000000E+000  0.0000000E+000
  347   1.0005187E+004  1.8493112E+010  6.3773632E-001  2.4733353E+015    5.2938118E+009  1.6132564E+003    0.0000000E+000  2.4219307E+018  0.0000000E+000  0.0000000E+000
  345   1.0003919E+004  1.9970376E+010  6.3767734E-001  2.4729280E+015    5.3333051E+009  1.6909011E+003    0.0000000E+000  2.5201707E+018  0.0000000E+000  0.0000000E+000
  343   1.0002650E+004  2.1565647E+010  6.3761836E-001  2.4725207E+015    5.3731206E+009  1.7679658E+003    0.0000000E+000  2.6196097E+018  0.0000000E+000  0.0000000E+000
  341   1.0001366E+004  2.3288352E+010  6.3755868E-001  2.7013012E+015    5.4136705E+009  1.8524843E+003    0.0000000E+000  2.7224411E+018  0.0000000E+000  0.0000000E+000
  339   9.9998925E+003  2.5148669E+010  6.3749000E-001  2.8716374E+015    5.4606232E+009  1.9402918E+003    0.0000000E+000  2.8294543E+018  0.0000000E+000  0.0000000E+000
  337   9.9984185E+003  2.7157591E+010  6.3742132E-001  2.8710880E+015    5.5079749E+009  2.0311616E+003    0.0000000E+000  2.9390437E+018  0.0000000E+000  0.0000000E+000
  335   9.9969446E+003  2.9326990E+010  6.3735265E-001  2.8705388E+015    5.5557268E+009  2.1250514E+003    0.0000000E+000  3.0512313E+018  0.0000000E+000  0.0000000E+000
  333   9.9954707E+003  3.1669685E+010  6.3728399E-001  2.8699896E+015    5.6038810E+009  2.2221508E+003    0.0000000E+000  3.1660522E+018  0.0000000E+000  0.0000000E+000
  331   9.9939968E+003  3.4199519E+010  6.3721533E-001  2.8976984E+015    5.6524391E+009  2.3225936E+003    0.0000000E+000  3.2835450E+018  0.0000000E+000  0.0000000E+000
  329   9.9924704E+003  3.6931440E+010  6.3714410E-001  3.0166136E+015    5.7031624E+009  2.4285711E+003    0.0000000E+000  3.4044967E+018  0.0000000E+000  0.0000000E+000
  327   9.9909206E+003  3.9881593E+010  6.3707172E-001  3.0160069E+015    5.7551172E+009  2.5446683E+003    0.0000000E+000  3.5286417E+018  0.0000000E+000  0.0000000E+000
  325   9.9893708E+003  4.3067409E+010  6.3699935E-001  3.0154004E+015    5.8076943E+009  2.6488988E+003    0.0000000E+000  3.6529946E+018  0.0000000E+000  0.0000000E+000
  323   9.9878210E+003  4.6507714E+010  6.3692698E-001  3.0147939E+015    5.8605745E+009  2.7651439E+003    0.0000000E+000  3.7829317E+018  0.0000000E+000  0.0000000E+000
  321   9.9862711E+003  5.0222838E+010  6.3685463E-001  3.0141877E+015    5.9139118E+009  2.8848906E+003    0.0000000E+000  3.9159135E+018  0.0000000E+000  0.0000000E+000
  319   9.9846774E+003  5.4234732E+010  6.3678019E-001  3.4252362E+015    5.9692490E+009  3.0195589E+003    0.0000000E+000  4.0528515E+018  0.0000000E+000  0.0000000E+000
  317   9.9827920E+003  5.8567103E+010  6.3669191E-001  3.6652059E+015    6.0354135E+009  3.1594661E+003    0.0000000E+000  4.1989786E+018  0.0000000E+000  0.0000000E+000
  315   9.9809066E+003  6.3245553E+010  6.3660365E-001  3.6643094E+015    6.1022767E+009  3.3046803E+003    0.0000000E+000  4.3491054E+018  0.0000000E+000  0.0000000E+000
  313   9.9790212E+003  6.8297726E+010  6.3651539E-001  3.6634131E+015    6.1698407E+009  3.4553493E+003    0.0000000E+000  4.5033461E+018  0.0000000E+000  0.0000000E+000
  311   9.9771358E+003  7.3753476E+010  6.3642715E-001  3.6625171E+015    6.2381075E+009  3.6116792E+003    0.0000000E+000  4.6618213E+018  0.0000000E+000  0.0000000E+000
  309   9.9752503E+003  7.9645042E+010  6.3633892E-001  3.6864134E+015    6.3070787E+009  3.7837831E+003    0.0000000E+000  4.8246562E+018  0.0000000E+000  0.0000000E+000
  307   9.9733373E+003  8.6007237E+010  6.3624911E-001  3.7184849E+015    6.3779771E+009  3.9436405E+003    0.0000000E+000  4.9905550E+018  0.0000000E+000  0.0000000E+000
  305   9.9714221E+003  9.2877656E+010  6.3615919E-001  3.7175612E+015    6.4495192E+009  4.1218621E+003    0.0000000E+000  5.1633077E+018  0.0000000E+000  0.0000000E+000
  303   9.9695070E+003  1.0029690E+011  6.3606928E-001  3.7166378E+015    6.5218333E+009  5.5275397E+003    0.0000000E+000  5.3409691E+018  0.0000000E+000  0.0000000E+000
  301   9.9675918E+003  1.0830880E+011  6.3597938E-001  3.7157147E+015    6.5950705E+009  6.9158669E+003    0.0000000E+000  8.4670716E+018  0.0000000E+000  0.0000000E+000
  299   9.9656766E+003  1.1696071E+011  6.3588950E-001  3.7147919E+015    6.6687799E+009  6.9702854E+003    0.0000000E+000  8.8451136E+018  0.0000000E+000  0.0000000E+000
  297   9.9637005E+003  1.2630375E+011  6.3579664E-001  4.0067852E+015    6.7456752E+009  7.0637321E+003    0.0000000E+000  8.4613775E+018  0.0000000E+000  0.0000000E+000
  295   9.9616051E+003  1.3639313E+011  6.3569794E-001  4.0622093E+015    6.8281315E+009  7.4917157E+003    0.0000000E+000  8.8518070E+018  0.0000000E+000  0.0000000E+000
  293   9.9595098E+003  1.4728847E+011  6.3559926E-001  4.0611056E+015    6.9117978E+009  7.8834933E+003    0.0000000E+000  9.2540411E+018  0.0000000E+000  0.0000000E+000
  291   9.9574144E+003  1.5905415E+011  6.3550059E-001  4.0600023E+015    6.9960358E+009  8.3273164E+003    0.0000000E+000  9.6804699E+018  0.0000000E+000  0.0000000E+000
  289   9.9553190E+003  1.7175969E+011  6.3540194E-001  4.0588994E+015    7.0811430E+009  8.7947001E+003    0.0000000E+000  1.0126440E+019  0.0000000E+000  0.0000000E+000
  287   9.9532236E+003  1.8548017E+011  6.3530330E-001  4.1657790E+015    7.1671145E+009  9.2993634E+003    0.0000000E+000  1.0593060E+019  0.0000000E+000  0.0000000E+000
  285   9.9509585E+003  2.0029668E+011  6.3519634E-001  4.4979982E+015    7.2611396E+009  9.8939398E+003    0.0000000E+000  1.1085102E+019  0.0000000E+000  0.0000000E+000
  283   9.9486351E+003  2.1629675E+011  6.3508653E-001  4.4966435E+015    7.3592193E+009  1.0405428E+004    0.0000000E+000  1.1594433E+019  0.0000000E+000  0.0000000E+000
  281   9.9463117E+003  2.3357494E+011  6.3497674E-001  4.4952892E+015    7.4578708E+009  1.0999236E+004    0.0000000E+000  1.2135519E+019  0.0000000E+000  0.0000000E+000
  279   9.9439884E+003  2.5223334E+011  6.3486697E-001  4.4939355E+015    7.5575586E+009  1.1701599E+004    0.0000000E+000  1.2702535E+019  0.0000000E+000  0.0000000E+000
  277   9.9416650E+003  2.7238221E+011  6.3475722E-001  4.4925823E+015    7.6589632E+009  1.2256908E+004    0.0000000E+000  1.3288342E+019  0.0000000E+000  0.0000000E+000
  275   9.9396053E+003  2.9414061E+011  6.3465989E-001  2.7930565E+015    7.7488097E+009  1.2479017E+004    0.0000000E+000  1.3902984E+019  0.0000000E+000  0.0000000E+000
  273   9.9385117E+003  3.1763711E+011  6.3460804E-001  2.1139074E+015    7.7954372E+009  1.2506833E+004    0.0000000E+000  1.4516212E+019  0.0000000E+000  0.0000000E+000
  271   9.9374180E+003  3.4301056E+011  6.3455619E-001  2.1136077E+015    7.8402593E+009  1.3561687E+004    0.0000000E+000  1.5139801E+019  0.0000000E+000  0.0000000E+000
  269   9.9363243E+003  3.7041089E+011  6.3450435E-001  2.1133081E+015    7.8868141E+009  2.2791498E+004    0.0000000E+000  1.5810304E+019  0.0000000E+000  0.0000000E+000
  267   9.9352306E+003  4.0000000E+011  6.3445251E-001  2.1124860E+015    7.9613633E+009 -2.1198745E+004    0.0000000E+000  1.6536531E+019  0.0000000E+000  0.0000000E+000
  265   9.9341375E+003  4.3193633E+011  6.3440070E-001  2.1116643E+015    7.8897392E+009 -1.9619859E+004    0.0000000E+000  1.4324838E+019  0.0000000E+000  0.0000000E+000
  263   9.9330444E+003  4.6642248E+011  6.3434889E-001  2.1113651E+015    7.8185415E+009 -1.9499356E+004    0.0000000E+000  1.4340373E+019  0.0000000E+000  0.0000000E+000
  261   9.9319513E+003  5.0366204E+011  6.3429709E-001  2.1110660E+015    7.7478533E+009 -1.9388026E+004    0.0000000E+000  1.4363812E+019  0.0000000E+000  0.0000000E+000
  259   9.9308581E+003  5.4387484E+011  6.3424530E-001  2.1107670E+015    7.6776824E+009 -1.9264903E+004    0.0000000E+000  1.4396512E+019  0.0000000E+000  0.0000000E+000
  257   9.9296396E+003  5.8729825E+011  6.3418747E-001  2.6403968E+015    7.6000046E+009 -1.9179597E+004    0.0000000E+000  1.4447802E+019  0.0000000E+000  0.0000000E+000
  255   9.9282483E+003  6.3418863E+011  6.3412135E-001  2.6855125E+015    7.5121606E+009 -1.9049254E+004    0.0000000E+000  1.4498548E+019  0.0000000E+000  0.0000000E+000
  253   9.9268571E+003  6.8482278E+011  6.3405523E-001  2.6850281E+015    7.4252062E+009 -1.8928500E+004    0.0000000E+000  1.4557308E+019  0.0000000E+000  0.0000000E+000
  251   9.9254658E+003  7.3949959E+011  6.3398912E-001  2.6845438E+015    7.3391400E+009 -1.8816644E+004    0.0000000E+000  1.4624582E+019  0.0000000E+000  0.0000000E+000
  249   9.9240746E+003  7.9854185E+011  6.3392301E-001  2.6840596E+015    7.2539635E+009 -1.8713956E+004    0.0000000E+000  1.4700071E+019  0.0000000E+000  0.0000000E+000
  247   9.9226833E+003  8.6229809E+011  6.3385692E-001  2.6835755E+015    7.1696753E+009 -1.8620575E+004    0.0000000E+000  1.4784024E+019  0.0000000E+000  0.0000000E+000
  245   9.9212920E+003  9.3114469E+011  6.3379083E-001  2.5401170E+015    7.0862728E+009 -1.8593773E+004    0.0000000E+000  1.4876718E+019  0.0000000E+000  0.0000000E+000
  243   9.9201472E+003  1.0054880E+012  6.3373634E-001  2.0183196E+015    7.0183043E+009 -1.8551896E+004    0.0000000E+000  1.4991123E+019  0.0000000E+000  0.0000000E+000
  241   9.9191005E+003  1.0857670E+012  6.3368647E-001  2.0180455E+015    6.9566841E+009 -1.8560422E+004    0.0000000E+000  1.5120181E+019  0.0000000E+000  0.0000000E+000
  239   9.9180538E+003  1.1724556E+012  6.3363661E-001  2.0177714E+015    6.8955616E+009 -1.8579443E+004    0.0000000E+000  1.5259397E+019  0.0000000E+000  0.0000000E+000
  237   9.9170071E+003  1.2660654E+012  6.3358675E-001  2.0174974E+015    6.8349349E+009 -1.8609242E+004    0.0000000E+000  1.5409204E+019  0.0000000E+000  0.0000000E+000
  235   9.9159604E+003  1.3671491E+012  6.3353690E-001  2.0172235E+015    6.7748020E+009 -1.8650545E+004    0.0000000E+000  1.5570081E+019  0.0000000E+000  0.0000000E+000
  233   9.9149137E+003  1.4763034E+012  6.3348705E-001  2.0169496E+015    6.7151594E+009 -1.8702145E+004    0.0000000E+000  1.5742549E+019  0.0000000E+000  0.0000000E+000
  231   9.9138670E+003  1.5941727E+012  6.3343720E-001  2.0166757E+015    6.6560082E+009 -1.8766169E+004    0.0000000E+000  1.5926969E+019  0.0000000E+000  0.0000000E+000
  229   9.9128203E+003  1.7214528E+012  6.3338736E-001  1.9322018E+015    6.5973440E+009 -1.8855280E+004    0.0000000E+000  1.6124217E+019  0.0000000E+000  0.0000000E+000
  227   9.9118675E+003  1.8588950E+012  6.3334187E-001  1.8227150E+015    6.5443670E+009 -1.8963629E+004    0.0000000E+000  1.6340282E+019  0.0000000E+000  0.0000000E+000
  225   9.9109212E+003  2.0073107E+012  6.3329668E-001  1.8224908E+015    6.4921473E+009 -1.9088955E+004    0.0000000E+000  1.6571168E+019  0.0000000E+000  0.0000000E+000
  223   9.9099749E+003  2.1675761E+012  6.3325150E-001  1.8222667E+015    6.4403200E+009 -1.9228782E+004    0.0000000E+000  1.6817383E+019  0.0000000E+000  0.0000000E+000
  221   9.9090286E+003  2.3406371E+012  6.3320633E-001  1.8220427E+015    6.3888832E+009 -1.9383893E+004    0.0000000E+000  1.7079887E+019  0.0000000E+000  0.0000000E+000
  219   9.9080824E+003  2.5275155E+012  6.3316115E-001  1.8218186E+015    6.3378346E+009 -1.9729066E+004    0.0000000E+000  1.7359736E+019  0.0000000E+000  0.0000000E+000
  217   9.9071361E+003  2.7293145E+012  6.3311598E-001  1.8215946E+015    6.2869265E+009 -1.9899990E+004    0.0000000E+000  1.7795257E+019  0.0000000E+000  0.0000000E+000
  215   9.9061898E+003  2.9472252E+012  6.3307081E-001  1.8213707E+015    6.2366532E+009 -2.0096080E+004    0.0000000E+000  1.8124605E+019  0.0000000E+000  0.0000000E+000
  213   9.9052012E+003  3.1825341E+012  6.3302360E-001  2.0674613E+015    6.1845391E+009 -2.0324489E+004    0.0000000E+000  1.8473254E+019  0.0000000E+000  0.0000000E+000
  211   9.9040836E+003  3.4366303E+012  6.3297013E-001  2.1504855E+015    6.1261277E+009 -2.0541598E+004    0.0000000E+000  1.8837362E+019  0.0000000E+000  0.0000000E+000
  209   9.9029660E+003  3.7110137E+012  6.3291667E-001  2.1501724E+015    6.0682430E+009 -2.0780441E+004    0.0000000E+000  1.9226560E+019  0.0000000E+000  0.0000000E+000
  207   9.9018484E+003  4.0073041E+012  6.3286322E-001  2.1498593E+015    6.0108814E+009 -2.1042584E+004    0.0000000E+000  1.9642859E+019  0.0000000E+000  0.0000000E+000
  205   9.9007309E+003  4.3272505E+012  6.3280977E-001  2.1495463E+015    5.9540393E+009 -2.1329758E+004    0.0000000E+000  2.0088492E+019  0.0000000E+000  0.0000000E+000
  203   9.8996133E+003  4.6727418E+012  6.3275632E-001  2.1492334E+015    5.8977127E+009 -2.1644173E+004    0.0000000E+000  2.0565934E+019  0.0000000E+000  0.0000000E+000
  201   9.8984957E+003  5.0458174E+012  6.3270288E-001  2.2642306E+015    5.8418973E+009 -2.1946046E+004    0.0000000E+000  2.1077934E+019  0.0000000E+000  0.0000000E+000
  199   9.8971997E+003  5.4486796E+012  6.3264078E-001  2.6040788E+015    5.7778056E+009 -2.2285585E+004    0.0000000E+000  2.1615506E+019  0.0000000E+000  0.0000000E+000
  197   9.8958452E+003  5.8837067E+012  6.3257585E-001  2.6036174E+015    5.7115445E+009 -2.2636558E+004    0.0000000E+000  2.2189754E+019  0.0000000E+000  0.0000000E+000
  195   9.8944907E+003  6.3534667E+012  6.3251093E-001  2.6031561E+015    5.6460118E+009 -2.3046905E+004    0.0000000E+000  2.2816048E+019  0.0000000E+000  0.0000000E+000
  193   9.8931361E+003  6.8607327E+012  6.3244601E-001  2.6026948E+015    5.5811910E+009 -2.3506133E+004    0.0000000E+000  2.3524062E+019  0.0000000E+000  0.0000000E+000
  191   9.8917816E+003  7.4084993E+012  6.3238109E-001  2.6022337E+015    5.5170932E+009 -2.4009960E+004    0.0000000E+000  2.4289397E+019  0.0000000E+000  0.0000000E+000
  189   9.8904271E+003  8.0000000E+012  6.3231619E-001  3.0033609E+015    5.4537113E+009 -2.4494451E+004    0.0000000E+000  2.5117928E+019  0.0000000E+000  0.0000000E+000
  187   9.8886324E+003  8.6387266E+012  6.3222995E-001  3.4887977E+015    5.3708241E+009 -2.4976735E+004    0.0000000E+000  2.5983885E+019  0.0000000E+000  0.0000000E+000
  185   9.8868156E+003  9.3284497E+012  6.3214266E-001  3.4879642E+015    5.2881693E+009 -2.5503374E+004    0.0000000E+000  2.6924488E+019  0.0000000E+000  0.0000000E+000
  183   9.8849989E+003  1.0073241E+013  6.3205539E-001  3.4871309E+015    5.2067544E+009 -2.6086992E+004    0.0000000E+000  2.7948054E+019  0.0000000E+000  0.0000000E+000
  181   9.8831822E+003  1.0877497E+013  6.3196812E-001  3.4862978E+015    5.1265633E+009 -2.6734594E+004    0.0000000E+000  2.9063692E+019  0.0000000E+000  0.0000000E+000
  179   9.8813654E+003  1.1745965E+013  6.3188087E-001  3.8593051E+015    5.0475782E+009 -2.7378848E+004    0.0000000E+000  3.0283326E+019  0.0000000E+000  0.0000000E+000
  177   9.8791216E+003  1.2683773E+013  6.3177276E-001  4.3751345E+015    4.9516665E+009 -2.8043170E+004    0.0000000E+000  3.1585191E+019  0.0000000E+000  0.0000000E+000
  175   9.8768404E+003  1.3696456E+013  6.3166284E-001  4.3738125E+015    4.8559871E+009 -2.8772345E+004    0.0000000E+000  3.3012339E+019  0.0000000E+000  0.0000000E+000
  173   9.8745593E+003  1.4789992E+013  6.3155295E-001  4.3724910E+015    4.7621179E+009 -2.9603960E+004    0.0000000E+000  3.4582650E+019  0.0000000E+000  0.0000000E+000
  171   9.8722781E+003  1.5970837E+013  6.3144307E-001  4.3711700E+015    4.6700242E+009 -3.0517828E+004    0.0000000E+000  3.6347836E+019  0.0000000E+000  0.0000000E+000
  169   9.8699216E+003  1.7245962E+013  6.3132951E-001  5.0095329E+015    4.5767222E+009 -3.1492544E+004    0.0000000E+000  3.8299464E+019  0.0000000E+000  0.0000000E+000
  167   9.8671233E+003  1.8622894E+013  6.3119422E-001  5.3584297E+015    4.4683082E+009 -3.2339537E+004    0.0000000E+000  4.0424124E+019  0.0000000E+000  0.0000000E+000
  165   9.8643250E+003  2.0109761E+013  6.3105897E-001  5.3564235E+015    4.3629091E+009 -3.3630720E+004    0.0000000E+000  4.2785665E+019  0.0000000E+000  0.0000000E+000
  163   9.8615267E+003  2.1715341E+013  6.3092374E-001  5.3544181E+015    4.2594192E+009 -3.4892512E+004    0.0000000E+000  4.5410078E+019  0.0000000E+000  0.0000000E+000
  161   9.8587285E+003  2.3449112E+013  6.3078855E-001  5.3524137E+015    4.1583275E+009 -3.6187334E+004    0.0000000E+000  4.8332183E+019  0.0000000E+000  0.0000000E+000
  159   9.8556640E+003  2.5321308E+013  6.3064014E-001  6.3967733E+015    4.0503348E+009 -3.7647238E+004    0.0000000E+000  5.1565570E+019  0.0000000E+000  0.0000000E+000
  157   9.8523032E+003  2.7342982E+013  6.3047704E-001  6.4227933E+015    3.9350822E+009 -3.9155408E+004    0.0000000E+000  5.5147903E+019  0.0000000E+000  0.0000000E+000
  155   9.8489424E+003  2.9526069E+013  6.3031398E-001  6.4198637E+015    3.8230717E+009 -4.0840256E+004    0.0000000E+000  5.9150784E+019  0.0000000E+000  0.0000000E+000
  153   9.8455816E+003  3.1883454E+013  6.3015095E-001  6.4169355E+015    3.7142144E+009 -4.2264125E+004    0.0000000E+000  6.3624556E+019  0.0000000E+000  0.0000000E+000
  151   9.8422208E+003  3.4429056E+013  6.2998797E-001  6.8373802E+015    3.6084211E+009 -4.3831231E+004    0.0000000E+000  6.7273735E+019  0.0000000E+000  0.0000000E+000
  149   9.8382748E+003  3.7177900E+013  6.2979573E-001  7.7966820E+015    3.4880112E+009 -4.5972769E+004    0.0000000E+000  7.2927814E+019  0.0000000E+000  0.0000000E+000
  147   9.8341872E+003  4.0146214E+013  6.2959647E-001  7.7922687E+015    3.3674735E+009 -4.8299047E+004    0.0000000E+000  7.9287955E+019  0.0000000E+000  0.0000000E+000
  145   9.8300997E+003  4.3351521E+013  6.2939726E-001  7.7878580E+015    3.2510544E+009 -5.0889872E+004    0.0000000E+000  8.6460313E+019  0.0000000E+000  0.0000000E+000
  143   9.8260122E+003  4.6812743E+013  6.2919812E-001  7.7834499E+015    3.1386144E+009 -5.3688794E+004    0.0000000E+000  9.4548384E+019  0.0000000E+000  0.0000000E+000
