#   Time in years,  Te_inf includes ephi
#   Temp and Lum are local values, i.e. no ephi
#
#
#        Time= 1.000E-10      Te_inf 6.264E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
   91   1.0527516E+004  2.2831268E+014  8.4930789E-001  1.2226583E+017    1.8686380E+009 -3.0686858E+004    1.5060403E+023  5.3519933E+021  1.1217049E+021  0.0000000E+000
   89   1.0449819E+004  2.3451621E+014  8.4833517E-001  1.2212061E+017    1.8590211E+009 -3.0964233E+004    1.5306656E+023  5.2668074E+021  1.2759550E+021  0.0000000E+000
   87   1.0370949E+004  2.4081342E+014  8.4734889E-001  1.2196986E+017    1.8490751E+009 -3.1474264E+004    1.5559070E+023  5.1698690E+021  1.4110865E+021  0.0000000E+000
   85   1.0290861E+004  2.4720789E+014  8.4634856E-001  1.2181641E+017    1.8386274E+009 -3.2173113E+004    1.5814127E+023  5.0574162E+021  1.5276766E+021  0.0000000E+000
   83   1.0209507E+004  2.5370349E+014  8.4533362E-001  1.2165852E+017    1.8274970E+009 -3.0111843E+004    1.6077809E+023  4.9250514E+021  1.6239496E+021  0.0000000E+000
   81   1.0126836E+004  2.5958762E+014  8.4430862E-001  1.2149075E+017    1.8167341E+009 -2.4211736E+004    1.6306910E+023  4.7889766E+021  1.6930551E+021  0.0000000E+000
   79   1.0042791E+004  2.6401190E+014  8.4327899E-001  1.2131517E+017    1.8080759E+009 -2.4255894E+004    1.6457845E+023  4.6781135E+021  1.7348145E+021  0.0000000E+000
   77   9.9573171E+003  2.6851146E+014  8.4223314E-001  1.2113187E+017    1.7989309E+009 -2.4609806E+004    1.6605737E+023  4.5575892E+021  1.7683620E+021  0.0000000E+000
   75   9.8703490E+003  2.7308966E+014  8.4117034E-001  1.2094352E+017    1.7890772E+009 -2.4710659E+004    1.6730139E+023  4.4281331E+021  1.7938130E+021  0.0000000E+000
   73   9.7818214E+003  2.7774995E+014  8.4008985E-001  1.2074976E+017    1.7785504E+009 -2.5079292E+004    1.6831293E+023  4.2890564E+021  1.8110113E+021  0.0000000E+000
   71   9.6916606E+003  2.8249622E+014  8.3899087E-001  1.2054954E+017    1.7671025E+009 -2.5718064E+004    1.6891626E+023  4.1391449E+021  1.8196847E+021  0.0000000E+000
   69   9.5997909E+003  2.8733245E+014  8.3787252E-001  1.2034330E+017    1.7544304E+009 -2.3571842E+004    1.6892416E+023  3.9747648E+021  1.8188988E+021  0.0000000E+000
   67   9.5061290E+003  2.9159527E+014  8.3675800E-001  1.2013525E+017    1.7420453E+009 -2.2770413E+004    1.6814613E+023  3.8172741E+021  1.8086594E+021  0.0000000E+000
   65   9.4105831E+003  2.9558710E+014  8.3563543E-001  1.1992600E+017    1.7291386E+009 -2.3274178E+004    1.6656418E+023  3.6552577E+021  1.7890913E+021  0.0000000E+000
   63   9.3130574E+003  2.9966165E+014  8.3449116E-001  1.1970694E+017    1.7146574E+009 -2.3364922E+004    1.6414424E+023  3.4676256E+021  1.7547472E+021  0.0000000E+000
   61   9.2134446E+003  3.0382339E+014  8.3332402E-001  1.1948230E+017    1.6991025E+009 -1.8896669E+004    1.5714829E+023  3.3887578E+021  1.7577354E+021  0.0000000E+000
   59   9.1116300E+003  3.0807712E+014  8.3213277E-001  1.1924682E+017    1.6865733E+009 -8.3731509E+003    1.4858291E+023  3.4371479E+021  1.8156476E+021  0.0000000E+000
   57   9.0074883E+003  3.1242808E+014  8.3091605E-001  1.1900248E+017    1.6821565E+009 -4.0521541E+003    1.4531968E+023  3.4853787E+021  1.8730812E+021  0.0000000E+000
   55   8.9008807E+003  3.1688206E+014  8.2967237E-001  1.1875155E+017    1.6813160E+009 -3.6154101E+003    1.4616346E+023  3.5337047E+021  1.9302986E+021  0.0000000E+000
   53   8.7916563E+003  3.2065958E+014  8.2845608E-001  1.1851098E+017    1.6806975E+009 -3.4964968E+003    1.4693549E+023  3.5747917E+021  1.9785010E+021  0.0000000E+000
   51   8.6796489E+003  3.2442323E+014  8.2721848E-001  1.1826689E+017    1.6801290E+009 -3.4277895E+003    1.4771611E+023  3.6158076E+021  2.0263330E+021  0.0000000E+000
   49   8.5646727E+003  3.2828663E+014  8.2595000E-001  1.1801081E+017    1.6795816E+009 -3.3646584E+003    1.4851913E+023  3.6579821E+021  2.0752956E+021  0.0000000E+000
   47   8.4465240E+003  3.3225663E+014  8.2464855E-001  1.1774263E+017    1.6790494E+009 -3.3017105E+003    1.4934458E+023  3.7014544E+021  2.1255976E+021  0.0000000E+000
   45   8.3249747E+003  3.3634090E+014  8.2331178E-001  1.1746054E+017    1.6785310E+009 -3.2252047E+003    1.5019391E+023  3.7463327E+021  2.1773727E+021  0.0000000E+000
   43   8.1997682E+003  3.4054806E+014  8.2193705E-001  1.1716469E+017    1.6780389E+009 -2.9854321E+003    1.5107292E+023  3.7926492E+021  2.2305886E+021  0.0000000E+000
   41   8.0706167E+003  3.4446195E+014  8.2057296E-001  1.1688005E+017    1.6776375E+009 -2.7790311E+003    1.5190926E+023  3.8358499E+021  2.2799867E+021  0.0000000E+000
   39   7.9371930E+003  3.4812988E+014  8.1921151E-001  1.1660613E+017    1.6773097E+009 -2.7042155E+003    1.5271147E+023  3.8764867E+021  2.3261367E+021  0.0000000E+000
   37   7.7991272E+003  3.5192543E+014  8.1780507E-001  1.1631478E+017    1.6770014E+009 -2.6296696E+003    1.5354553E+023  3.9186218E+021  2.3738187E+021  0.0000000E+000
   35   7.6559915E+003  3.5586036E+014  8.1634952E-001  1.1600410E+017    1.6767111E+009 -2.5543310E+003    1.5441227E+023  3.9624099E+021  2.4232242E+021  0.0000000E+000
   33   7.5072937E+003  3.5994819E+014  8.1484016E-001  1.1567139E+017    1.6764382E+009 -2.4631538E+003    1.5531311E+023  4.0079167E+021  2.4743941E+021  0.0000000E+000
   31   7.3524599E+003  3.6417606E+014  8.1327694E-001  1.1532752E+017    1.6761914E+009 -2.1557798E+003    1.5625015E+023  4.0549993E+021  2.5271580E+021  0.0000000E+000
   29   7.1908144E+003  3.6790392E+014  8.1177856E-001  1.1501672E+017    1.6760327E+009 -2.0732015E+003    1.5710171E+023  4.0965858E+021  2.5736441E+021  0.0000000E+000
   27   7.0215559E+003  3.7180735E+014  8.1021257E-001  1.1468900E+017    1.6758978E+009 -1.9930696E+003    1.5800024E+023  4.1402225E+021  2.6222944E+021  0.0000000E+000
   25   6.8437176E+003  3.7590866E+014  8.0857046E-001  1.1433118E+017    1.6757806E+009 -1.9071388E+003    1.5894388E+023  4.1861306E+021  2.6731140E+021  0.0000000E+000
   23   6.6561236E+003  3.8023494E+014  8.0684186E-001  1.1393862E+017    1.6756883E+009 -1.7003601E+003    1.5994335E+023  4.2346532E+021  2.7266140E+021  0.0000000E+000
   21   6.4573130E+003  3.8437852E+014  8.0512072E-001  1.1356648E+017    1.6756480E+009 -1.5374125E+003    1.6091895E+023  4.2812413E+021  2.7778745E+021  0.0000000E+000
   19   6.2454434E+003  3.8848562E+014  8.0336506E-001  1.1319867E+017    1.6756537E+009 -1.4453435E+003    1.6190196E+023  4.3274466E+021  2.8286204E+021  0.0000000E+000
   17   6.0181319E+003  3.9289205E+014  8.0148570E-001  1.1278000E+017    1.6756954E+009 -1.3189561E+003    1.6295894E+023  4.3768742E+021  2.8828236E+021  0.0000000E+000
   15   5.7722148E+003  3.9751230E+014  7.9950275E-001  1.1233610E+017    1.6757766E+009 -1.1088081E+003    1.6407706E+023  4.4288311E+021  2.9396965E+021  0.0000000E+000
   13   5.5033425E+003  4.0195024E+014  7.9752904E-001  1.1191475E+017    1.6759050E+009 -1.0101642E+003    1.6517144E+023  4.4788326E+021  2.9943327E+021  0.0000000E+000
   11   5.2052667E+003  4.0687020E+014  7.9534664E-001  1.1142473E+017    1.6760898E+009 -8.2566959E+002    1.6638986E+023  4.5340147E+021  3.0543234E+021  0.0000000E+000
    9   4.8684748E+003  4.1181691E+014  7.9309822E-001  1.1092801E+017    1.6763303E+009 -6.9624323E+002    1.6763121E+023  4.5893348E+021  3.1142097E+021  0.0000000E+000
    7   4.4772510E+003  4.1730763E+014  7.9058184E-001  1.1036577E+017    1.6766471E+009 -5.1162815E+002    1.6902612E+023  4.6508902E+021  3.1807461E+021  0.0000000E+000
    5   4.0022303E+003  4.2299703E+014  7.8790398E-001  1.0975778E+017    1.6770501E+009 -3.5503477E+002    1.7049747E+023  4.7145214E+021  3.2493770E+021  0.0000000E+000
    3   3.3756118E+003  4.2951986E+014  7.8475879E-001  1.0897682E+017    1.6776089E+009 -1.8278891E+002    1.7221536E+023  4.7870408E+021  3.3273853E+021  0.0000000E+000
    1   2.3405185E+003  4.3785106E+014  7.8078648E-001  1.0771468E+017    1.6783860E+009  0.0000000E+000    1.7441715E+023  4.8798733E+021  3.4270667E+021  0.0000000E+000
#
#        Time= 3.162E-02      Te_inf 3.707E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  363   1.3075500E+004  1.0000000E+010  8.7920986E-001  1.8953445E+016    1.9524836E+009  1.0060512E+002    0.0000000E+000  1.4408763E+018  0.0000000E+000  0.0000000E+000
  361   1.3067724E+004  1.0798819E+010  8.7913305E-001  1.8937753E+016    1.9633141E+009  2.1135598E+001    0.0000000E+000  1.5024166E+018  0.0000000E+000  0.0000000E+000
  359   1.3059947E+004  1.1661449E+010  8.7905624E-001  1.8916839E+016    1.9656545E+009 -4.2364416E+001    0.0000000E+000  1.5639234E+018  0.0000000E+000  0.0000000E+000
  357   1.3052172E+004  1.2592987E+010  8.7897944E-001  1.8824446E+016    1.9616390E+009 -8.9299029E+001    0.0000000E+000  1.6257372E+018  0.0000000E+000  0.0000000E+000
  355   1.3044450E+004  1.3598938E+010  8.7890262E-001  1.8743370E+016    1.9534013E+009 -1.4662728E+002    0.0000000E+000  1.6857130E+018  0.0000000E+000  0.0000000E+000
  353   1.3036727E+004  1.4685247E+010  8.7882581E-001  1.8722782E+016    1.9402564E+009 -1.8929161E+002    0.0000000E+000  1.7485528E+018  0.0000000E+000  0.0000000E+000
  351   1.3029005E+004  1.5858332E+010  8.7874900E-001  1.8702207E+016    1.9238312E+009 -2.1875083E+002    0.0000000E+000  1.8121824E+018  0.0000000E+000  0.0000000E+000
  349   1.3021282E+004  1.7125125E+010  8.7867220E-001  1.8681643E+016    1.9054636E+009 -2.3012261E+002    0.0000000E+000  1.8761631E+018  0.0000000E+000  0.0000000E+000
  347   1.3013560E+004  1.8493112E+010  8.7859540E-001  1.8661091E+016    1.8867745E+009 -2.3198763E+002    0.0000000E+000  1.9427265E+018  0.0000000E+000  0.0000000E+000
  345   1.3005463E+004  1.9970376E+010  8.7851463E-001  2.0712804E+016    1.8676580E+009 -2.2613890E+002    0.0000000E+000  2.0111230E+018  0.0000000E+000  0.0000000E+000
  343   1.2996770E+004  2.1565647E+010  8.7842750E-001  2.0955478E+016    1.8483169E+009 -2.1937597E+002    0.0000000E+000  2.0793358E+018  0.0000000E+000  0.0000000E+000
  341   1.2988078E+004  2.3288352E+010  8.7834038E-001  2.0929484E+016    1.8301615E+009 -2.0869991E+002    0.0000000E+000  2.1523926E+018  0.0000000E+000  0.0000000E+000
  339   1.2979385E+004  2.5148669E+010  8.7825327E-001  2.0903507E+016    1.8134635E+009 -1.9505226E+002    0.0000000E+000  2.2285203E+018  0.0000000E+000  0.0000000E+000
  337   1.2970692E+004  2.7157591E+010  8.7816617E-001  2.0877547E+016    1.7983832E+009 -1.7904487E+002    0.0000000E+000  2.3080075E+018  0.0000000E+000  0.0000000E+000
  335   1.2961999E+004  2.9326990E+010  8.7807908E-001  2.2135963E+016    1.7850162E+009 -1.6001726E+002    0.0000000E+000  2.3911350E+018  0.0000000E+000  0.0000000E+000
  333   1.2952051E+004  3.1669685E+010  8.7797862E-001  2.4270353E+016    1.7718189E+009 -1.3842734E+002    0.0000000E+000  2.4773480E+018  0.0000000E+000  0.0000000E+000
  331   1.2941918E+004  3.4199519E+010  8.7787621E-001  2.4235155E+016    1.7606124E+009 -1.1621908E+002    0.0000000E+000  2.5678392E+018  0.0000000E+000  0.0000000E+000
  329   1.2931786E+004  3.6931440E+010  8.7777382E-001  2.4199982E+016    1.7515557E+009 -9.3403399E+001    0.0000000E+000  2.6629960E+018  0.0000000E+000  0.0000000E+000
  327   1.2921653E+004  3.9881593E+010  8.7767143E-001  2.4164836E+016    1.7445678E+009 -7.0239298E+001    0.0000000E+000  2.7630581E+018  0.0000000E+000  0.0000000E+000
  325   1.2911521E+004  4.3067409E+010  8.7756906E-001  2.4220617E+016    1.7395413E+009 -6.3648396E+001    0.0000000E+000  2.8628260E+018  0.0000000E+000  0.0000000E+000
  323   1.2901141E+004  4.6507714E+010  8.7746357E-001  2.5088401E+016    1.7350522E+009 -5.5622963E+001    0.0000000E+000  2.9724079E+018  0.0000000E+000  0.0000000E+000
  321   1.2890590E+004  5.0222838E+010  8.7735592E-001  2.5050380E+016    1.7312295E+009 -4.5696147E+001    0.0000000E+000  3.0869324E+018  0.0000000E+000  0.0000000E+000
  319   1.2880040E+004  5.4234732E+010  8.7724829E-001  2.5012388E+016    1.7282297E+009 -3.3773576E+001    0.0000000E+000  3.2067762E+018  0.0000000E+000  0.0000000E+000
  317   1.2869489E+004  5.8567103E+010  8.7714067E-001  2.4974426E+016    1.7261296E+009 -2.0192524E+001    0.0000000E+000  3.3322895E+018  0.0000000E+000  0.0000000E+000
  315   1.2858938E+004  6.3245553E+010  8.7703307E-001  2.4936493E+016    1.7249613E+009 -3.7334837E+000    0.0000000E+000  3.4638062E+018  0.0000000E+000  0.0000000E+000
  313   1.2848328E+004  6.8297726E+010  8.7692482E-001  2.6816136E+016    1.7246798E+009  2.5398570E+000    0.0000000E+000  3.6016353E+018  0.0000000E+000  0.0000000E+000
  311   1.2836270E+004  7.3753476E+010  8.7680051E-001  2.8405264E+016    1.7252743E+009  1.7286932E+001    0.0000000E+000  3.7461722E+018  0.0000000E+000  0.0000000E+000
  309   1.2824212E+004  7.9645042E+010  8.7667622E-001  2.8355845E+016    1.7267226E+009  2.7203255E+001    0.0000000E+000  3.8977366E+018  0.0000000E+000  0.0000000E+000
  307   1.2812154E+004  8.6007237E+010  8.7655194E-001  2.8306471E+016    1.7287355E+009  4.7299570E+001    0.0000000E+000  4.0519961E+018  0.0000000E+000  0.0000000E+000
  305   1.2800097E+004  9.2877656E+010  8.7642769E-001  2.8257141E+016    1.7318996E+009  6.2270021E+001    0.0000000E+000  4.2187075E+018  0.0000000E+000  0.0000000E+000
  303   1.2788039E+004  1.0029690E+011  8.7630345E-001  2.8312629E+016    1.7358330E+009  7.0754619E+001    0.0000000E+000  4.3936891E+018  0.0000000E+000  0.0000000E+000
  301   1.2775815E+004  1.0830880E+011  8.7617647E-001  2.8725936E+016    1.7401719E+009  9.5111528E+001    0.0000000E+000  4.5721072E+018  0.0000000E+000  0.0000000E+000
  299   1.2763514E+004  1.1696071E+011  8.7604823E-001  2.8674733E+016    1.7457384E+009  1.1486327E+002    0.0000000E+000  4.7649613E+018  0.0000000E+000  0.0000000E+000
  297   1.2751213E+004  1.2630375E+011  8.7592001E-001  2.8623577E+016    1.7521579E+009  1.2926511E+002    0.0000000E+000  4.9677198E+018  0.0000000E+000  0.0000000E+000
  295   1.2738912E+004  1.3639313E+011  8.7579181E-001  2.8572469E+016    1.7590798E+009  1.3495894E+002    0.0000000E+000  5.1806189E+018  0.0000000E+000  0.0000000E+000
  293   1.2726611E+004  1.4728847E+011  8.7566362E-001  2.8521407E+016    1.7660280E+009  1.6290349E+002    0.0000000E+000  5.3980047E+018  0.0000000E+000  0.0000000E+000
  291   1.2714228E+004  1.5905415E+011  8.7553452E-001  3.0691992E+016    1.7740994E+009  1.8026338E+002    0.0000000E+000  5.6329567E+018  0.0000000E+000  0.0000000E+000
  289   1.2700169E+004  1.7175969E+011  8.7538613E-001  3.2471546E+016    1.7838211E+009  1.9817146E+002    0.0000000E+000  5.8813401E+018  0.0000000E+000  0.0000000E+000
  287   1.2686110E+004  1.8548017E+011  8.7523776E-001  3.2405043E+016    1.7940647E+009  2.1098714E+002    0.0000000E+000  6.1427448E+018  0.0000000E+000  0.0000000E+000
  285   1.2672052E+004  2.0029668E+011  8.7508942E-001  3.2338611E+016    1.8045258E+009  2.1122233E+002    0.0000000E+000  6.4173407E+018  0.0000000E+000  0.0000000E+000
  283   1.2657993E+004  2.1629675E+011  8.7494111E-001  3.2272249E+016    1.8145939E+009  2.5616712E+002    0.0000000E+000  6.6985224E+018  0.0000000E+000  0.0000000E+000
  281   1.2643934E+004  2.3357494E+011  8.7479282E-001  3.2135463E+016    1.8262609E+009  2.9062976E+002    0.0000000E+000  7.0032794E+018  0.0000000E+000  0.0000000E+000
  279   1.2630018E+004  2.5223334E+011  8.7464472E-001  3.1629205E+016    1.8387989E+009  3.2879644E+002    0.0000000E+000  7.3251295E+018  0.0000000E+000  0.0000000E+000
  277   1.2616183E+004  2.7238221E+011  8.7449675E-001  3.1565134E+016    1.8523049E+009  5.1409025E+002    0.0000000E+000  7.6576188E+018  0.0000000E+000  0.0000000E+000
  275   1.2602348E+004  2.9414061E+011  8.7434880E-001  3.1501130E+016    1.8723819E+009  9.8084563E+002    0.0000000E+000  8.0254105E+018  0.0000000E+000  0.0000000E+000
  273   1.2588513E+004  3.1763711E+011  8.7420087E-001  3.1437194E+016    1.9087053E+009  2.2653108E+003    0.0000000E+000  8.4369570E+018  0.0000000E+000  0.0000000E+000
  271   1.2574678E+004  3.4301056E+011  8.7405297E-001  3.1373324E+016    1.9880427E+009  6.4935575E+003    0.0000000E+000  8.9192778E+018  0.0000000E+000  0.0000000E+000
  269   1.2560843E+004  3.7041089E+011  8.7390510E-001  2.4535333E+016    2.2006994E+009  1.6435973E+004    0.0000000E+000  9.6277545E+018  0.0000000E+000  0.0000000E+000
  267   1.2554173E+004  4.0000000E+011  8.7383317E-001  1.2424751E+016    2.4404409E+009  6.9462720E+003    0.0000000E+000  1.0392312E+019  0.0000000E+000  0.0000000E+000
  265   1.2548678E+004  4.3193633E+011  8.7377371E-001  1.2411624E+016    2.5270042E+009  2.4601438E+003    0.0000000E+000  9.0694435E+018  0.0000000E+000  0.0000000E+000
  263   1.2543184E+004  4.6642248E+011  8.7371425E-001  1.2401575E+016    2.5597981E+009  1.1943986E+003    0.0000000E+000  9.1578738E+018  0.0000000E+000  0.0000000E+000
  261   1.2537690E+004  5.0366204E+011  8.7365480E-001  1.2391530E+016    2.5756855E+009  7.5371734E+002    0.0000000E+000  9.2301608E+018  0.0000000E+000  0.0000000E+000
  259   1.2532196E+004  5.4387484E+011  8.7359535E-001  1.2381489E+016    2.5857076E+009  3.3690251E+002    0.0000000E+000  9.3022375E+018  0.0000000E+000  0.0000000E+000
  257   1.2526701E+004  5.8729825E+011  8.7353591E-001  1.2371453E+016    2.5902540E+009  2.5389271E+002    0.0000000E+000  9.3888120E+018  0.0000000E+000  0.0000000E+000
  255   1.2521207E+004  6.3418863E+011  8.7347647E-001  1.2361421E+016    2.5936959E+009  2.3902064E+002    0.0000000E+000  9.4802073E+018  0.0000000E+000  0.0000000E+000
  253   1.2515713E+004  6.8482278E+011  8.7341703E-001  1.2351393E+016    2.5969188E+009  2.3169031E+002    0.0000000E+000  9.5780145E+018  0.0000000E+000  0.0000000E+000
  251   1.2510218E+004  7.3949959E+011  8.7335760E-001  1.2341369E+016    2.6000202E+009  2.2996162E+002    0.0000000E+000  9.6828880E+018  0.0000000E+000  0.0000000E+000
  249   1.2504724E+004  7.9854185E+011  8.7329817E-001  1.2331350E+016    2.6030703E+009  2.1008647E+002    0.0000000E+000  9.7947320E+018  0.0000000E+000  0.0000000E+000
  247   1.2498580E+004  8.6229809E+011  8.7323137E-001  1.5277121E+016    2.6061790E+009  1.9118708E+002    0.0000000E+000  9.9140049E+018  0.0000000E+000  0.0000000E+000
  245   1.2491748E+004  9.3114469E+011  8.7315675E-001  1.5303376E+016    2.6093069E+009  1.9076953E+002    0.0000000E+000  1.0040986E+019  0.0000000E+000  0.0000000E+000
  243   1.2484917E+004  1.0054880E+012  8.7308215E-001  1.5287900E+016    2.6123944E+009  1.9160284E+002    0.0000000E+000  1.0175953E+019  0.0000000E+000  0.0000000E+000
  241   1.2478085E+004  1.0857670E+012  8.7300755E-001  1.5272433E+016    2.6154589E+009  1.9257953E+002    0.0000000E+000  1.0319241E+019  0.0000000E+000  0.0000000E+000
  239   1.2471253E+004  1.1724556E+012  8.7293296E-001  1.5256974E+016    2.6185009E+009  1.9312624E+002    0.0000000E+000  1.0471369E+019  0.0000000E+000  0.0000000E+000
  237   1.2464422E+004  1.2660654E+012  8.7285837E-001  1.5241523E+016    2.6215124E+009  1.9319522E+002    0.0000000E+000  1.0632793E+019  0.0000000E+000  0.0000000E+000
  235   1.2457590E+004  1.3671491E+012  8.7278379E-001  1.5226080E+016    2.6244851E+009  1.9050700E+002    0.0000000E+000  1.0804011E+019  0.0000000E+000  0.0000000E+000
  233   1.2450823E+004  1.4763034E+012  8.7270990E-001  1.3434925E+016    2.6273515E+009  2.4670812E+002    0.0000000E+000  1.0985487E+019  0.0000000E+000  0.0000000E+000
  231   1.2445458E+004  1.5941727E+012  8.7265084E-001  1.1935863E+016    2.6302013E+009  2.5351209E+002    0.0000000E+000  1.1177733E+019  0.0000000E+000  0.0000000E+000
  229   1.2440093E+004  1.7214528E+012  8.7259178E-001  1.1926343E+016    2.6330793E+009  2.5426013E+002    0.0000000E+000  1.1381694E+019  0.0000000E+000  0.0000000E+000
  227   1.2434728E+004  1.8588950E+012  8.7253272E-001  1.1916828E+016    2.6359185E+009  2.5427658E+002    0.0000000E+000  1.1597997E+019  0.0000000E+000  0.0000000E+000
  225   1.2429363E+004  2.0073107E+012  8.7247367E-001  1.1907316E+016    2.6387098E+009  2.5353584E+002    0.0000000E+000  1.1827419E+019  0.0000000E+000  0.0000000E+000
  223   1.2423998E+004  2.1675761E+012  8.7241462E-001  1.1897808E+016    2.6414445E+009  2.4221214E+002    0.0000000E+000  1.2070815E+019  0.0000000E+000  0.0000000E+000
  221   1.2418633E+004  2.3406371E+012  8.7235558E-001  1.1888304E+016    2.6440173E+009  1.4654261E+002    0.0000000E+000  1.2328973E+019  0.0000000E+000  0.0000000E+000
  219   1.2413268E+004  2.5275155E+012  8.7229654E-001  1.1878805E+016    2.6456153E+009 -2.8710473E+002    0.0000000E+000  1.2601763E+019  0.0000000E+000  0.0000000E+000
  217   1.2407886E+004  2.7293145E+012  8.7223731E-001  1.3407417E+016    2.6430406E+009  1.5758768E+002    0.0000000E+000  1.2999732E+019  0.0000000E+000  0.0000000E+000
  215   1.2401164E+004  2.9472252E+012  8.7216274E-001  1.4858347E+016    2.6450817E+009  2.3799427E+002    0.0000000E+000  1.3318245E+019  0.0000000E+000  0.0000000E+000
  213   1.2394441E+004  3.1825341E+012  8.7208818E-001  1.4843429E+016    2.6479850E+009  2.4670899E+002    0.0000000E+000  1.3658586E+019  0.0000000E+000  0.0000000E+000
  211   1.2387718E+004  3.4366303E+012  8.7201362E-001  1.4828518E+016    2.6509194E+009  2.4949564E+002    0.0000000E+000  1.4021142E+019  0.0000000E+000  0.0000000E+000
  209   1.2380995E+004  3.7110137E+012  8.7193907E-001  1.4813615E+016    2.6538155E+009  2.5219461E+002    0.0000000E+000  1.4407592E+019  0.0000000E+000  0.0000000E+000
  207   1.2374272E+004  4.0073041E+012  8.7186453E-001  1.4798720E+016    2.6566702E+009  2.5439695E+002    0.0000000E+000  1.4819912E+019  0.0000000E+000  0.0000000E+000
  205   1.2367549E+004  4.3272505E+012  8.7178999E-001  1.4918058E+016    2.6594759E+009  2.4657784E+002    0.0000000E+000  1.5260286E+019  0.0000000E+000  0.0000000E+000
  203   1.2360501E+004  4.6727418E+012  8.7171146E-001  1.5930288E+016    2.6622632E+009  2.4399249E+002    0.0000000E+000  1.5731203E+019  0.0000000E+000  0.0000000E+000
  201   1.2353249E+004  5.0458174E+012  8.7163044E-001  1.5912945E+016    2.6650272E+009  2.7682565E+002    0.0000000E+000  1.6235370E+019  0.0000000E+000  0.0000000E+000
  199   1.2345997E+004  5.4486796E+012  8.7154943E-001  1.5895613E+016    2.6680578E+009  1.1609190E+003    0.0000000E+000  1.6776818E+019  0.0000000E+000  0.0000000E+000
  197   1.2338745E+004  5.8837067E+012  8.7146843E-001  1.5878290E+016    2.6861704E+009  8.4307264E+003    0.0000000E+000  1.7412005E+019  0.0000000E+000  0.0000000E+000
  195   1.2331494E+004  6.3534667E+012  8.7138743E-001  1.5860977E+016    2.7649296E+009  7.7715417E+003    0.0000000E+000  1.8181456E+019  0.0000000E+000  0.0000000E+000
  193   1.2324242E+004  6.8607327E+012  8.7130644E-001  1.5843673E+016    2.8345271E+009  7.2619401E+003    0.0000000E+000  1.9015125E+019  0.0000000E+000  0.0000000E+000
  191   1.2315723E+004  7.4084993E+012  8.7121086E-001  2.1520435E+016    2.9078505E+009  6.5312228E+003    0.0000000E+000  1.9915320E+019  0.0000000E+000  0.0000000E+000
  189   1.2305783E+004  8.0000000E+012  8.7109891E-001  2.1657762E+016    2.9812682E+009  6.0892754E+003    0.0000000E+000  2.0882288E+019  0.0000000E+000  0.0000000E+000
  187   1.2295842E+004  8.6387266E+012  8.7098697E-001  2.1625221E+016    3.0466905E+009  6.3221213E+003    0.0000000E+000  2.1908143E+019  0.0000000E+000  0.0000000E+000
  185   1.2285901E+004  9.3284497E+012  8.7087504E-001  2.1592705E+016    3.1115155E+009  5.4493628E+003    0.0000000E+000  2.3013610E+019  0.0000000E+000  0.0000000E+000
  183   1.2275960E+004  1.0073241E+013  8.7076313E-001  2.1560215E+016    3.1648657E+009  5.1445538E+003    0.0000000E+000  2.4185165E+019  0.0000000E+000  0.0000000E+000
  181   1.2265111E+004  1.0877497E+013  8.7064050E-001  2.6260627E+016    3.2173693E+009  4.0008841E+003    0.0000000E+000  2.5451647E+019  0.0000000E+000  0.0000000E+000
  179   1.2252613E+004  1.1745965E+013  8.7049846E-001  2.7009077E+016    3.2622237E+009  3.4548962E+003    0.0000000E+000  2.6811429E+019  0.0000000E+000  0.0000000E+000
  177   1.2240116E+004  1.2683773E+013  8.7035643E-001  2.6957666E+016    3.2991919E+009  2.7077128E+003    0.0000000E+000  2.8274990E+019  0.0000000E+000  0.0000000E+000
  175   1.2227619E+004  1.3696456E+013  8.7021443E-001  2.6906305E+016    3.3269462E+009  1.7254777E+003    0.0000000E+000  2.9851956E+019  0.0000000E+000  0.0000000E+000
  173   1.2215121E+004  1.4789992E+013  8.7007246E-001  2.7291593E+016    3.3442207E+009 -1.4413008E+002    0.0000000E+000  3.1553347E+019  0.0000000E+000  0.0000000E+000
  171   1.2201011E+004  1.5970837E+013  8.6991105E-001  3.2842761E+016    3.3472165E+009 -6.0575280E+002    0.0000000E+000  3.3422669E+019  0.0000000E+000  0.0000000E+000
  169   1.2185694E+004  1.7245962E+013  8.6973512E-001  3.2765451E+016    3.3404628E+009 -1.8904696E+003    0.0000000E+000  3.5461528E+019  0.0000000E+000  0.0000000E+000
  167   1.2170377E+004  1.8622894E+013  8.6955923E-001  3.2688234E+016    3.3220999E+009 -4.0429101E+003    0.0000000E+000  3.7684503E+019  0.0000000E+000  0.0000000E+000
  165   1.2155060E+004  2.0109761E+013  8.6938338E-001  3.2611110E+016    3.2851403E+009 -5.4078312E+003    0.0000000E+000  4.0098930E+019  0.0000000E+000  0.0000000E+000
